gene	chain	pred
evm.model.hic_scaffold_8_pilon.958	6577	0.9165540337562561
evm.model.hic_scaffold_10_pilon.69	33636	0.034155454486608505
evm.model.hic_scaffold_10_pilon.69	16765	0.9679533243179321
evm.model.hic_scaffold_2_pilon.176	13324	0.9867379069328308
evm.model.hic_scaffold_2_pilon.176	33280	0.05109354108572006
evm.model.hic_scaffold_2_pilon.176	8232	0.893215000629425
evm.model.hic_scaffold_2_pilon.176	20525	0.15792563557624817
evm.model.hic_scaffold_2_pilon.176	4803	0.3521706461906433
evm.model.hic_scaffold_2_pilon.177	13324	0.9672534465789795
evm.model.hic_scaffold_2_pilon.177	33965	0.018751109018921852
evm.model.hic_scaffold_2_pilon.177	30524	0.013445732183754444
evm.model.hic_scaffold_2_pilon.177	26710	0.004918459802865982
evm.model.hic_scaffold_2_pilon.177	15164	0.013445732183754444
evm.model.hic_scaffold_2_pilon.177	11610	0.9369522929191589
evm.model.hic_scaffold_2_pilon.177	26551	0.008827502839267254
evm.model.hic_scaffold_2_pilon.177	29525	0.08628213405609131
evm.model.hic_scaffold_2_pilon.177	14163	0.2121163308620453
evm.model.hic_scaffold_2_pilon.177	9296	0.040555913001298904
evm.model.hic_scaffold_2_pilon.177	33280	0.0534304678440094
evm.model.hic_scaffold_2_pilon.177	8945	0.021559903398156166
evm.model.hic_scaffold_2_pilon.177	29711	0.004832048434764147
evm.model.hic_scaffold_2_pilon.177	28861	0.005114595405757427
evm.model.hic_scaffold_2_pilon.177	10209	0.013445732183754444
evm.model.hic_scaffold_2_pilon.177	2437	0.1982199251651764
evm.model.hic_scaffold_2_pilon.177	8232	0.9632813930511475
evm.model.hic_scaffold_2_pilon.177	34978	0.5794631242752075
evm.model.hic_scaffold_2_pilon.177	20525	0.8454715609550476
evm.model.hic_scaffold_2_pilon.177	4803	0.16652488708496094
evm.model.hic_scaffold_2_pilon.326	23552	0.8985224366188049
evm.model.hic_scaffold_2_pilon.326	30228	0.597076416015625
evm.model.hic_scaffold_2_pilon.326	35303	0.2208367884159088
evm.model.hic_scaffold_2_pilon.326	34890	0.7951317429542542
evm.model.hic_scaffold_2_pilon.326	22068	0.9906361699104309
evm.model.hic_scaffold_2_pilon.326	33728	0.9906361699104309
evm.model.hic_scaffold_2_pilon.326	31493	0.719805896282196
evm.model.hic_scaffold_2_pilon.326	8430	0.4004737436771393
evm.model.hic_scaffold_2_pilon.326	30300	0.9906361699104309
evm.model.hic_scaffold_2_pilon.327	23552	0.9940521121025085
evm.model.hic_scaffold_2_pilon.327	18996	0.9818986058235168
evm.model.hic_scaffold_2_pilon.327	23239	0.8592763543128967
evm.model.hic_scaffold_2_pilon.327	20463	0.9588160514831543
evm.model.hic_scaffold_2_pilon.327	15633	0.0041570886969566345
evm.model.hic_scaffold_2_pilon.327	26656	0.9829651713371277
evm.model.hic_scaffold_4_pilon.859	8068	0.03907129168510437
evm.model.hic_scaffold_4_pilon.859	1164	0.9940521121025085
evm.model.hic_scaffold_4_pilon.859	33278	0.032140035182237625
evm.model.hic_scaffold_4_pilon.859	184	0.9919179081916809
evm.model.hic_scaffold_4_pilon.860	8068	0.025701500475406647
evm.model.hic_scaffold_4_pilon.860	184	0.9934288859367371
evm.model.hic_scaffold_2_pilon.453	27668	0.9813548922538757
evm.model.hic_scaffold_2_pilon.453	10405	0.10763723403215408
evm.model.hic_scaffold_2_pilon.453	16850	0.9748035073280334
evm.model.hic_scaffold_2_pilon.453	3098	0.04545237869024277
evm.model.hic_scaffold_10_pilon.963	4278	0.929848849773407
evm.model.hic_scaffold_10_pilon.963	22895	0.00894662644714117
evm.model.hic_scaffold_10_pilon.963	10147	0.9154614806175232
evm.model.hic_scaffold_9_pilon.134	21209	0.004918459802865982
evm.model.hic_scaffold_9_pilon.134	5438	0.054281897842884064
evm.model.hic_scaffold_9_pilon.134	9446	0.13198602199554443
evm.model.hic_scaffold_9_pilon.134	15519	0.00915576983243227
evm.model.hic_scaffold_9_pilon.134	18839	0.004918459802865982
evm.model.hic_scaffold_9_pilon.134	3117	0.052441008388996124
evm.model.hic_scaffold_9_pilon.134	25551	0.018751109018921852
evm.model.hic_scaffold_9_pilon.134	26263	0.03822901472449303
evm.model.hic_scaffold_9_pilon.134	17051	0.004918459802865982
evm.model.hic_scaffold_9_pilon.134	23946	0.013445732183754444
evm.model.hic_scaffold_9_pilon.134	19103	0.011969882063567638
evm.model.hic_scaffold_9_pilon.134	14196	0.019164275377988815
evm.model.hic_scaffold_9_pilon.134	22411	0.004918459802865982
evm.model.hic_scaffold_9_pilon.134	10606	0.004918459802865982
evm.model.hic_scaffold_9_pilon.134	1635	0.052441008388996124
evm.model.hic_scaffold_9_pilon.134	29145	0.004832048434764147
evm.model.hic_scaffold_9_pilon.134	4556	0.052441008388996124
evm.model.hic_scaffold_9_pilon.134	16165	0.004918459802865982
evm.model.hic_scaffold_9_pilon.134	11009	0.041974037885665894
evm.model.hic_scaffold_9_pilon.134	20960	0.004918459802865982
evm.model.hic_scaffold_9_pilon.134	9902	0.038815658539533615
evm.model.hic_scaffold_9_pilon.134	13793	0.06662617623806
evm.model.hic_scaffold_9_pilon.134	13164	0.018751109018921852
evm.model.hic_scaffold_9_pilon.134	17975	0.03674011677503586
evm.model.hic_scaffold_9_pilon.134	10554	0.03674011677503586
evm.model.hic_scaffold_9_pilon.134	1076	0.2057439684867859
evm.model.hic_scaffold_9_pilon.134	21098	0.004918459802865982
evm.model.hic_scaffold_9_pilon.134	6529	0.12590917944908142
evm.model.hic_scaffold_9_pilon.134	26259	0.004918459802865982
evm.model.hic_scaffold_9_pilon.134	7277	0.12590917944908142
evm.model.hic_scaffold_5_pilon.480	19255	0.980801522731781
evm.model.hic_scaffold_5_pilon.480	15741	0.9834294319152832
evm.model.hic_scaffold_5_pilon.480	21471	0.554044783115387
evm.model.hic_scaffold_5_pilon.481	19255	0.9830575585365295
evm.model.hic_scaffold_5_pilon.481	15741	0.898436963558197
evm.model.hic_scaffold_1_pilon.501	61	0.9940521121025085
evm.model.hic_scaffold_1_pilon.501	109	0.9588160514831543
evm.model.hic_scaffold_1_pilon.501	101	0.9765127897262573
evm.model.hic_scaffold_3_pilon.689	15978	0.014339005574584007
evm.model.hic_scaffold_3_pilon.689	18687	0.0041570886969566345
evm.model.hic_scaffold_3_pilon.689	25355	0.00737024424597621
evm.model.hic_scaffold_3_pilon.689	21634	0.004918459802865982
evm.model.hic_scaffold_3_pilon.689	28749	0.004918459802865982
evm.model.hic_scaffold_3_pilon.689	26672	0.004918459802865982
evm.model.hic_scaffold_3_pilon.689	3079	0.022478371858596802
evm.model.hic_scaffold_3_pilon.689	20804	0.8902809619903564
evm.model.hic_scaffold_3_pilon.689	16684	0.00737024424597621
evm.model.hic_scaffold_3_pilon.689	20219	0.006350137759000063
evm.model.hic_scaffold_3_pilon.473	1700	0.9936552047729492
evm.model.hic_scaffold_3_pilon.474	1700	0.9918600916862488
evm.model.hic_scaffold_3_pilon.475	1700	0.9918600916862488
evm.model.hic_scaffold_6_pilon.617	17112	0.04662041366100311
evm.model.hic_scaffold_6_pilon.617	3455	0.5926904082298279
evm.model.hic_scaffold_6_pilon.617	4017	0.06760306656360626
evm.model.hic_scaffold_6_pilon.619	223	0.07413294166326523
evm.model.hic_scaffold_6_pilon.619	4017	0.12590917944908142
evm.model.hic_scaffold_6_pilon.620	17112	0.036642272025346756
evm.model.hic_scaffold_6_pilon.620	13536	0.005059957504272461
evm.model.hic_scaffold_6_pilon.620	10595	0.013445732183754444
evm.model.hic_scaffold_6_pilon.620	2338	0.07127325981855392
evm.model.hic_scaffold_6_pilon.620	14938	0.006350137759000063
evm.model.hic_scaffold_6_pilon.620	32318	0.004832048434764147
evm.model.hic_scaffold_6_pilon.620	22244	0.006914844736456871
evm.model.hic_scaffold_6_pilon.620	12618	0.004832048434764147
evm.model.hic_scaffold_6_pilon.620	5613	0.013445732183754444
evm.model.hic_scaffold_6_pilon.620	223	0.0857585072517395
evm.model.hic_scaffold_6_pilon.620	11259	0.009095878340303898
evm.model.hic_scaffold_6_pilon.620	23958	0.008341562934219837
evm.model.hic_scaffold_6_pilon.620	14187	0.010625668801367283
evm.model.hic_scaffold_6_pilon.620	11129	0.010625668801367283
evm.model.hic_scaffold_6_pilon.620	32986	0.008341562934219837
evm.model.hic_scaffold_6_pilon.620	30157	0.0041570886969566345
evm.model.hic_scaffold_6_pilon.620	11882	0.013445732183754444
evm.model.hic_scaffold_6_pilon.620	12413	0.008341562934219837
evm.model.hic_scaffold_6_pilon.620	7452	0.013445732183754444
evm.model.hic_scaffold_6_pilon.620	20176	0.005059957504272461
evm.model.hic_scaffold_6_pilon.620	28615	0.0041570886969566345
evm.model.hic_scaffold_6_pilon.620	9073	0.011969882063567638
evm.model.hic_scaffold_6_pilon.620	24707	0.006166995503008366
evm.model.hic_scaffold_6_pilon.620	13044	0.014224751852452755
evm.model.hic_scaffold_6_pilon.620	7489	0.013445732183754444
evm.model.hic_scaffold_6_pilon.620	13231	0.008341562934219837
evm.model.hic_scaffold_6_pilon.620	6031	0.013445732183754444
evm.model.hic_scaffold_6_pilon.620	6025	0.013445732183754444
evm.model.hic_scaffold_6_pilon.620	12056	0.013445732183754444
evm.model.hic_scaffold_10_pilon.132	24298	0.9582903981208801
evm.model.hic_scaffold_10_pilon.132	34203	0.19236353039741516
evm.model.hic_scaffold_7_pilon.377	24883	0.013445732183754444
evm.model.hic_scaffold_7_pilon.377	10692	0.057373106479644775
evm.model.hic_scaffold_7_pilon.377	34177	0.011969882063567638
evm.model.hic_scaffold_7_pilon.377	6201	0.041974037885665894
evm.model.hic_scaffold_10_pilon.860	10104	0.6558146476745605
evm.model.hic_scaffold_10_pilon.860	5173	0.13296593725681305
evm.model.hic_scaffold_10_pilon.860	4701	0.1451028287410736
evm.model.hic_scaffold_10_pilon.860	2501	0.26606687903404236
evm.model.hic_scaffold_10_pilon.860	8569	0.6558146476745605
evm.model.hic_scaffold_10_pilon.860	11213	0.9638506174087524
evm.model.hic_scaffold_10_pilon.860	9892	0.6558146476745605
evm.model.hic_scaffold_5_pilon.1507	19732	0.0041570886969566345
evm.model.hic_scaffold_5_pilon.1507	12596	0.9283204674720764
evm.model.hic_scaffold_5_pilon.1507	11568	0.8887097835540771
evm.model.hic_scaffold_5_pilon.1507	5041	0.04904335364699364
evm.model.hic_scaffold_5_pilon.1507	2280	0.5537257790565491
evm.model.hic_scaffold_5_pilon.1507	23228	0.006983512081205845
evm.model.hic_scaffold_5_pilon.1507	11923	0.004675400909036398
evm.model.hic_scaffold_5_pilon.1507	29866	0.0041570886969566345
evm.model.hic_scaffold_10_pilon.23	11466	0.021559903398156166
evm.model.hic_scaffold_10_pilon.23	23054	0.0041570886969566345
evm.model.hic_scaffold_10_pilon.23	8834	0.018751109018921852
evm.model.hic_scaffold_10_pilon.23	6816	0.004918459802865982
evm.model.hic_scaffold_10_pilon.23	16963	0.015365919098258018
evm.model.hic_scaffold_10_pilon.23	8043	0.022789089009165764
evm.model.hic_scaffold_10_pilon.23	22820	0.005522208288311958
evm.model.hic_scaffold_10_pilon.23	14068	0.004918459802865982
evm.model.hic_scaffold_10_pilon.23	18035	0.04432160034775734
evm.model.hic_scaffold_10_pilon.23	24628	0.03822901472449303
evm.model.hic_scaffold_10_pilon.23	10548	0.021131372079253197
evm.model.hic_scaffold_10_pilon.23	2684	0.10849703848361969
evm.model.hic_scaffold_10_pilon.23	9865	0.018751109018921852
evm.model.hic_scaffold_10_pilon.23	17073	0.004918459802865982
evm.model.hic_scaffold_10_pilon.23	15944	0.007105401251465082
evm.model.hic_scaffold_10_pilon.23	5761	0.033762186765670776
evm.model.hic_scaffold_5_pilon.1014	2294	0.09421777725219727
evm.model.hic_scaffold_5_pilon.1014	2436	0.052441008388996124
evm.model.hic_scaffold_5_pilon.1015	2294	0.16568316519260406
evm.model.hic_scaffold_5_pilon.1015	21543	0.9302085638046265
evm.model.hic_scaffold_5_pilon.1015	11690	0.013445732183754444
evm.model.hic_scaffold_4_pilon.1169	33227	0.26466941833496094
evm.model.hic_scaffold_4_pilon.1169	1440	0.960252046585083
evm.model.hic_scaffold_4_pilon.1169	33213	0.0074909757822752
evm.model.hic_scaffold_4_pilon.1169	5658	0.24956831336021423
evm.model.hic_scaffold_4_pilon.1169	2656	0.6148209571838379
evm.model.hic_scaffold_4_pilon.1169	10601	0.1807987093925476
evm.model.hic_scaffold_4_pilon.1169	18544	0.03184030205011368
evm.model.hic_scaffold_16_pilon.97	22210	0.9692654013633728
evm.model.hic_scaffold_16_pilon.97	20485	0.005059957504272461
evm.model.hic_scaffold_2_pilon.172	34273	0.03822901472449303
evm.model.hic_scaffold_2_pilon.172	21025	0.004918459802865982
evm.model.hic_scaffold_2_pilon.172	23874	0.14280454814434052
evm.model.hic_scaffold_2_pilon.172	24653	0.9624382853507996
evm.model.hic_scaffold_2_pilon.172	30316	0.11864510923624039
evm.model.hic_scaffold_2_pilon.172	17352	0.8896183371543884
evm.model.hic_scaffold_2_pilon.172	25126	0.03822901472449303
evm.model.hic_scaffold_2_pilon.172	16782	0.005308414809405804
evm.model.hic_scaffold_2_pilon.172	28227	0.004918459802865982
evm.model.hic_scaffold_2_pilon.172	3514	0.04880408197641373
evm.model.hic_scaffold_2_pilon.172	26506	0.005904283374547958
evm.model.hic_scaffold_2_pilon.172	26191	0.0636579692363739
evm.model.hic_scaffold_2_pilon.172	20969	0.03822901472449303
evm.model.hic_scaffold_2_pilon.172	21761	0.825298011302948
evm.model.hic_scaffold_2_pilon.172	27443	0.41107892990112305
evm.model.hic_scaffold_2_pilon.172	21793	0.004918459802865982
evm.model.hic_scaffold_2_pilon.172	13224	0.004918459802865982
evm.model.hic_scaffold_2_pilon.172	35411	0.8837413191795349
evm.model.hic_scaffold_2_pilon.172	21074	0.16949008405208588
evm.model.hic_scaffold_2_pilon.172	23068	0.004918459802865982
evm.model.hic_scaffold_2_pilon.172	21377	0.004918459802865982
evm.model.hic_scaffold_2_pilon.172	28716	0.03822901472449303
evm.model.hic_scaffold_2_pilon.172	33555	0.00915576983243227
evm.model.hic_scaffold_2_pilon.172	24202	0.03822901472449303
evm.model.hic_scaffold_2_pilon.172	32799	0.04432160034775734
evm.model.hic_scaffold_2_pilon.172	2975	0.9897137880325317
evm.model.hic_scaffold_2_pilon.172	3377	0.09738224744796753
evm.model.hic_scaffold_2_pilon.172	24008	0.040555913001298904
evm.model.hic_scaffold_2_pilon.172	34967	0.004918459802865982
evm.model.hic_scaffold_2_pilon.172	24089	0.03822901472449303
evm.model.hic_scaffold_2_pilon.172	27108	0.004918459802865982
evm.model.hic_scaffold_4_pilon.176	23292	0.005308414809405804
evm.model.hic_scaffold_4_pilon.176	16041	0.7314761281013489
evm.model.hic_scaffold_4_pilon.176	17676	0.009095878340303898
evm.model.hic_scaffold_4_pilon.371	30229	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	27935	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	31965	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	16131	0.010390476323664188
evm.model.hic_scaffold_4_pilon.371	15190	0.013445732183754444
evm.model.hic_scaffold_4_pilon.371	31068	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	27853	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	35447	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	30101	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	32067	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	30450	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	21009	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	27567	0.00982331857085228
evm.model.hic_scaffold_4_pilon.371	23955	0.007105401251465082
evm.model.hic_scaffold_4_pilon.371	14270	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	29744	0.007105401251465082
evm.model.hic_scaffold_4_pilon.371	22731	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	28082	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	22865	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	32739	0.00915576983243227
evm.model.hic_scaffold_4_pilon.371	26850	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	10784	0.0920301154255867
evm.model.hic_scaffold_4_pilon.371	31961	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	23196	0.013445732183754444
evm.model.hic_scaffold_4_pilon.371	21418	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	29609	0.010390476323664188
evm.model.hic_scaffold_4_pilon.371	31994	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	14513	0.022789089009165764
evm.model.hic_scaffold_4_pilon.371	35643	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	16860	0.00982331857085228
evm.model.hic_scaffold_4_pilon.371	21419	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	15731	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	17434	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	27509	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	31241	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	35046	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	21595	0.006040950305759907
evm.model.hic_scaffold_4_pilon.371	17241	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	22040	0.010390476323664188
evm.model.hic_scaffold_4_pilon.371	34955	0.013445732183754444
evm.model.hic_scaffold_4_pilon.371	14712	0.013445732183754444
evm.model.hic_scaffold_4_pilon.371	35693	0.004918459802865982
evm.model.hic_scaffold_4_pilon.371	35040	0.004918459802865982
evm.model.hic_scaffold_5_pilon.1492	4149	0.9906361699104309
evm.model.hic_scaffold_3_pilon.1364	8987	0.8908395171165466
evm.model.hic_scaffold_3_pilon.1364	4751	0.37190330028533936
evm.model.hic_scaffold_2_pilon.695	14343	0.33855217695236206
evm.model.hic_scaffold_2_pilon.695	26541	0.26061728596687317
evm.model.hic_scaffold_9_pilon.1708	17439	0.005114595405757427
evm.model.hic_scaffold_9_pilon.1708	10022	0.3692448139190674
evm.model.hic_scaffold_5_pilon.839	23418	0.04270140454173088
evm.model.hic_scaffold_9_pilon.678	8612	0.7078953385353088
evm.model.hic_scaffold_9_pilon.678	33663	0.005438186693936586
evm.model.hic_scaffold_9_pilon.678	10343	0.5871506333351135
evm.model.hic_scaffold_9_pilon.678	22543	0.004918459802865982
evm.model.hic_scaffold_9_pilon.678	12747	0.013445732183754444
evm.model.hic_scaffold_9_pilon.678	26130	0.007105401251465082
evm.model.hic_scaffold_9_pilon.678	34568	0.004918459802865982
evm.model.hic_scaffold_9_pilon.678	33828	0.004918459802865982
evm.model.hic_scaffold_9_pilon.678	33249	0.004918459802865982
evm.model.hic_scaffold_9_pilon.678	8129	0.004918459802865982
evm.model.hic_scaffold_9_pilon.678	23555	0.006040950305759907
evm.model.hic_scaffold_9_pilon.678	7224	0.018506783992052078
evm.model.hic_scaffold_9_pilon.678	25857	0.006914844736456871
evm.model.hic_scaffold_9_pilon.678	20414	0.006040950305759907
evm.model.hic_scaffold_9_pilon.678	22505	0.004918459802865982
evm.model.hic_scaffold_9_pilon.678	33596	0.004918459802865982
evm.model.hic_scaffold_9_pilon.678	19380	0.004918459802865982
evm.model.hic_scaffold_6_pilon.601	2209	0.893215000629425
evm.model.hic_scaffold_6_pilon.601	358	0.9909991025924683
evm.model.hic_scaffold_6_pilon.603	2209	0.9695744514465332
evm.model.hic_scaffold_6_pilon.603	8350	0.7083221673965454
evm.model.hic_scaffold_6_pilon.603	34907	0.026530295610427856
evm.model.hic_scaffold_6_pilon.603	1027	0.9797249436378479
evm.model.hic_scaffold_6_pilon.1818	8537	0.7192567586898804
evm.model.hic_scaffold_6_pilon.1818	15468	0.004832048434764147
evm.model.hic_scaffold_6_pilon.1819	8537	0.14891062676906586
evm.model.hic_scaffold_6_pilon.1819	30330	0.9689457416534424
evm.model.hic_scaffold_9_pilon.619	19009	0.02109242044389248
evm.model.hic_scaffold_9_pilon.619	18330	0.06452605128288269
evm.model.hic_scaffold_9_pilon.619	12672	0.9467151165008545
evm.model.hic_scaffold_6_pilon.487	16301	0.013445732183754444
evm.model.hic_scaffold_6_pilon.487	11789	0.03674011677503586
evm.model.hic_scaffold_3_pilon.1237	35346	0.004832048434764147
evm.model.hic_scaffold_3_pilon.1237	29615	0.004832048434764147
evm.model.hic_scaffold_3_pilon.1237	513	0.9085599780082703
evm.model.hic_scaffold_16_pilon.198	12595	0.038815658539533615
evm.model.hic_scaffold_16_pilon.198	16503	0.013445732183754444
evm.model.hic_scaffold_3_pilon.984	28394	0.15368108451366425
evm.model.hic_scaffold_3_pilon.984	17961	0.6321727633476257
evm.model.hic_scaffold_8_pilon.439	25593	0.0041570886969566345
evm.model.hic_scaffold_8_pilon.439	9297	0.0041570886969566345
evm.model.hic_scaffold_8_pilon.439	1894	0.9926844835281372
evm.model.hic_scaffold_8_pilon.439	34542	0.004417008720338345
evm.model.hic_scaffold_9_pilon.540	30266	0.005923629272729158
evm.model.hic_scaffold_9_pilon.540	4988	0.004725282546132803
evm.model.hic_scaffold_3_pilon.413	1053	0.9930071830749512
evm.model.hic_scaffold_3_pilon.413	4360	0.8985224366188049
evm.model.hic_scaffold_3_pilon.414	1053	0.9937268495559692
evm.model.hic_scaffold_3_pilon.414	35834	0.28479334712028503
evm.model.hic_scaffold_3_pilon.414	26826	0.3147449791431427
evm.model.hic_scaffold_3_pilon.415	1053	0.9930071830749512
evm.model.hic_scaffold_9_pilon.1432	10486	0.02406468614935875
evm.model.hic_scaffold_9_pilon.1432	6754	0.06157723069190979
evm.model.hic_scaffold_2_pilon.483	23961	0.005438186693936586
evm.model.hic_scaffold_2_pilon.483	14991	0.40717586874961853
evm.model.hic_scaffold_4_pilon.177	16041	0.6000356674194336
evm.model.hic_scaffold_4_pilon.178	16041	0.9333367943763733
evm.model.hic_scaffold_9_pilon.378	11030	0.17676353454589844
evm.model.hic_scaffold_9_pilon.378	22101	0.9283204674720764
evm.model.hic_scaffold_9_pilon.378	10328	0.007281604688614607
evm.model.hic_scaffold_9_pilon.378	5508	0.9196600317955017
evm.model.hic_scaffold_9_pilon.378	25332	0.6891490817070007
evm.model.hic_scaffold_3_pilon.1034	31034	0.6170868277549744
evm.model.hic_scaffold_3_pilon.1034	15954	0.07206562161445618
evm.model.hic_scaffold_3_pilon.1034	13283	0.6891490817070007
evm.model.hic_scaffold_3_pilon.1034	12104	0.6891490817070007
evm.model.hic_scaffold_3_pilon.1034	1859	0.12448886036872864
evm.model.hic_scaffold_10_pilon.728	10016	0.013445732183754444
evm.model.hic_scaffold_1_pilon.812	20410	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	20431	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	19937	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	14298	0.0041570886969566345
evm.model.hic_scaffold_1_pilon.812	23836	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	25438	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	1216	0.9940521121025085
evm.model.hic_scaffold_1_pilon.812	33723	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	26440	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	23438	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	20847	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	29152	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	15477	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	30650	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	15398	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	32288	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	35683	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	24730	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	27140	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	31496	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	17333	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	24469	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	25016	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	10812	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	14925	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	27182	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	12819	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	34555	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	19194	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	19548	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	25035	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	24598	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	30752	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	28933	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	30678	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	13520	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	30177	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	34943	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	32425	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	26184	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	35266	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	25178	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	27366	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	25156	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	23131	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	26931	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	33471	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	13096	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	18599	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	17914	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	33726	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	11341	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	8699	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	27751	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	29676	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	32761	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	17600	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	27887	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	16084	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	30525	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	26802	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	30213	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	35534	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	14237	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	22935	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	15503	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	26979	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	17857	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	21778	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	31703	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	25253	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	11603	0.0041570886969566345
evm.model.hic_scaffold_1_pilon.812	28808	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	32364	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	11015	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	25037	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	27488	0.004918459802865982
evm.model.hic_scaffold_1_pilon.812	17583	0.004918459802865982
