OG	group	tree_position	Dcor_Gene	Alus_Gene	Annotation	D1_category	D2_category	GEP	Core D1	Core D2	Dalotia_D1	Aleochara_D1	Dalotia_D2	Aleochara_D2
OG0001625	2171		Dcor_evm.model.hic_scaffold_9_pilon.849	Alus_evm.model.scaffold04027.8	"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial"	NA	NA	NA	n	n	0	0	0	0
OG0001626	2173		Dcor_evm.model.hic_scaffold_10_pilon.1349	Alus_evm.model.scaffold16330.4	RING finger protein 141	NA	NA	NA	n	n	0	0	0	0
OG0001626	2174		Dcor_evm.model.hic_scaffold_10_pilon.350	Alus_evm.model.scaffold03929.12	RING-H2 finger protein ATL33-like	NA	NA	NA	n	n	0	0	0	0
OG0001627	2175		Dcor_evm.model.contig_94_pilon.1	Alus_evm.model.scaffold01462.2	Alpha-N-acetylglucosaminidase	NA	NA	NA	n	n	0	0	0	0
OG0001628	2176		Dcor_evm.model.hic_scaffold_1_pilon.336	Alus_evm.model.scaffold01876.28	WD repeat-containing protein 81	Dcor_enriched	NA	NA	n	n	1	0	0	0
OG0001631	2177		Dcor_evm.model.hic_scaffold_2_pilon.279	Alus_evm.model.scaffold03591.2	Terminal uridylyltransferase Tailor	NA	NA	NA	n	n	0	0	0	0
OG0001633	2178		Dcor_evm.model.hic_scaffold_9_pilon.252	Alus_evm.model.scaffold09047.4	PREDICTED: uncharacterized protein LOC108563387	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0001634	2179		Dcor_evm.model.hic_scaffold_1_pilon.813	Alus_evm.model.scaffold01876.41	Protein spinster	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0001639	2180		Dcor_evm.model.hic_scaffold_1_pilon.1039	Alus_evm.model.scaffold05648.4	hypothetical protein	NA	NA	NA	n	n	0	0	0	0
OG0001640	2181		Dcor_evm.model.hic_scaffold_1_pilon.27	Alus_evm.model.scaffold13861.5	E3 ubiquitin-protein ligase RBBP6	NA	NA	NA	n	n	0	0	0	0
OG0001641	2182		Dcor_evm.model.hic_scaffold_6_pilon.685	Alus_evm.model.scaffold10322.2	Phosphatidylcholine:ceramide cholinephosphotransferase 1	NA	NA	NA	n	n	0	0	0	0
OG0001642	2183		Dcor_evm.model.hic_scaffold_8_pilon.138	Alus_evm.model.scaffold13317.2	40S ribosomal protein S6	NA	NA	NA	n	n	0	0	0	0
OG0001643	2184		Dcor_evm.model.hic_scaffold_8_pilon.256	Alus_evm.model.scaffold09415.3	Voltage-dependent calcium channel subunit alpha-2/delta-3	NA	NA	NA	n	n	0	0	0	0
OG0001644	2185		Dcor_evm.model.hic_scaffold_3_pilon.20	Alus_evm.model.scaffold07145.5	Cilia- and flagella-associated protein 251	NA	NA	NA	n	n	0	0	0	0
OG0001645	2186		Dcor_evm.model.hic_scaffold_5_pilon.198	Alus_evm.model.scaffold17612.1	Echinoderm microtubule-associated protein-like 2	NA	NA	NA	n	n	0	0	0	0
OG0008401	8036	B	Dcor_evm.model.hic_scaffold_10_pilon.511	Alus_evm.model.scaffold05045.7	Translation initiation factor eIF-2B subunit beta	Dcor_enriched	enriched	NA	n	y	1	0	1	1
OG0001647	2188		Dcor_evm.model.hic_scaffold_13_pilon.151	Alus_evm.model.scaffold05879.5	Synaptotagmin-16	NA	NA	NA	n	n	0	0	0	0
OG0001648	2189		Dcor_evm.model.hic_scaffold_3_pilon.85	Alus_evm.model.scaffold17953.11	Dual specificity protein phosphatase Mpk3	NA	NA	NA	n	n	0	0	0	0
OG0001651	2190		Dcor_evm.model.hic_scaffold_5_pilon.206	Alus_evm.model.scaffold15491.3	Ammonium transporter Rh type B	Alus_enriched	NA	NA	n	n	0	1	0	0
OG0001652	2191		Dcor_evm.model.hic_scaffold_5_pilon.84	Alus_evm.model.scaffold10852.7	Protein mesh	NA	NA	NA	n	n	0	0	0	0
OG0001653	2192		Dcor_evm.model.hic_scaffold_2_pilon.241	Alus_evm.model.scaffold18254.6	Rho GTPase-activating protein 15	NA	NA	NA	n	n	0	0	0	0
OG0001654	2193		Dcor_evm.model.hic_scaffold_9_pilon.534	Alus_evm.model.scaffold15495.10	PREDICTED: adenosine receptor A2b-like	NA	NA	NA	n	n	0	0	0	0
OG0001655	2194		Dcor_evm.model.hic_scaffold_9_pilon.540	Alus_evm.model.scaffold15495.6	"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8"	NA	NA	NA	n	n	0	0	0	0
OG0001656	2195		Dcor_evm.model.hic_scaffold_10_pilon.184	Alus_evm.model.scaffold12824.1	Phorbol ester/diacylglycerol-binding protein unc-13	NA	NA	NA	n	n	0	0	0	0
OG0001657	2196		Dcor_evm.model.hic_scaffold_2_pilon.10	Alus_evm.model.scaffold16695.5	DNA-directed RNA polymerase I subunit RPA1	Dcor_enriched	Dcor_enriched	NA	n	n	1	0	1	0
OG0001658	2197		Dcor_evm.model.hic_scaffold_5_pilon.1151	Alus_evm.model.scaffold03423.5	E3 ubiquitin-protein ligase Ufd4	Dcor_enriched	NA	NA	n	n	1	0	0	0
OG0001660	2198		Dcor_evm.model.hic_scaffold_9_pilon.972	Alus_evm.model.scaffold02056.1	uncharacterized protein LOC108905871 isoform X5	NA	NA	NA	n	n	0	0	0	0
OG0001661	2200		Dcor_evm.model.hic_scaffold_9_pilon.258	Alus_evm.model.scaffold14246.2	Dihydropteridine reductase	Dcor_enriched	NA	NA	n	n	1	0	0	0
OG0001661	2199		Dcor_evm.model.hic_scaffold_8_pilon.233	Alus_evm.model.scaffold05428.5	Dihydropteridine reductase	NA	NA	NA	n	n	0	0	0	0
OG0001662	2201		Dcor_evm.model.hic_scaffold_3_pilon.130	Alus_evm.model.scaffold18153.10	uncharacterized protein LOC108904224	NA	NA	NA	n	n	0	0	0	0
OG0001663	2202		Dcor_evm.model.hic_scaffold_7_pilon.1619	Alus_evm.model.scaffold12966.7	Nose resistant to fluoxetine protein 6	NA	Dcor_enriched	GEP17	n	n	0	0	1	0
OG0001664	2203		Dcor_evm.model.hic_scaffold_5_pilon.1146	Alus_evm.model.scaffold05789.1	Vesicular glutamate transporter 3	NA	NA	NA	n	n	0	0	0	0
OG0001665	2204		Dcor_evm.model.hic_scaffold_5_pilon.514	Alus_evm.model.scaffold07521.2	Guanylate cyclase soluble subunit beta-1	NA	NA	NA	n	n	0	0	0	0
OG0001666	2205		Dcor_evm.model.hic_scaffold_5_pilon.1229	Alus_evm.model.scaffold10403.1	Tyrosine-protein phosphatase 10D	NA	NA	NA	n	n	0	0	0	0
OG0001668	2206		Dcor_evm.model.hic_scaffold_8_pilon.937	Alus_evm.model.scaffold00842.5	Serine protease inhibitor 27A	NA	Alus_enriched	GEP17	n	n	0	0	0	1
OG0001670	2207		Dcor_evm.model.hic_scaffold_40_pilon.5	Alus_evm.model.scaffold01287.3	Serine/threonine-protein kinase SIK3 homolog	NA	NA	NA	n	n	0	0	0	0
OG0001671	2208		Dcor_evm.model.hic_scaffold_7_pilon.798	Alus_evm.model.scaffold15291.4	Mediator of RNA polymerase II transcription subunit 12	NA	NA	NA	n	n	0	0	0	0
OG0001672	2209		Dcor_evm.model.hic_scaffold_5_pilon.702	Alus_evm.model.scaffold12399.15	High mobility group protein DSP1	NA	NA	NA	n	n	0	0	0	0
OG0001673	2210		Dcor_evm.model.hic_scaffold_2_pilon.52	Alus_evm.model.scaffold00119.5	Zinc finger protein castor homolog 1	NA	NA	NA	n	n	0	0	0	0
OG0001674	2211		Dcor_evm.model.hic_scaffold_8_pilon.793	Alus_evm.model.scaffold10203.3	Transcriptional coactivator YAP1-A	NA	NA	NA	n	n	0	0	0	0
OG0001676	2213		Dcor_evm.model.hic_scaffold_14_pilon.2	Alus_evm.model.scaffold06646.4	Cuticle protein 8	NA	NA	NA	n	n	0	0	0	0
OG0001677	2214		Dcor_evm.model.hic_scaffold_8_pilon.396	Alus_evm.model.scaffold04253.19	Nuclear factor 1 X-type	NA	NA	NA	n	n	0	0	0	0
OG0001678	2215		Dcor_evm.model.hic_scaffold_6_pilon.1048	Alus_evm.model.scaffold06182.2	"Cytochrome b-c1 complex subunit Rieske, mitochondrial"	NA	NA	GEP9	n	n	0	0	0	0
OG0001678	2216		Dcor_evm.model.hic_scaffold_9_pilon.887	Alus_evm.model.scaffold13983.2	"Cytochrome b-c1 complex subunit Rieske, mitochondrial"	NA	NA	NA	n	n	0	0	0	0
OG0001679	2217		Dcor_evm.model.hic_scaffold_6_pilon.1681	Alus_evm.model.scaffold03165.5	Cathepsin B	NA	NA	NA	n	n	0	0	0	0
OG0001680	2218		Dcor_evm.model.hic_scaffold_4_pilon.468	Alus_evm.model.scaffold15141.5	Single-minded homolog 1	NA	NA	NA	n	n	0	0	0	0
OG0001682	2220		Dcor_evm.model.hic_scaffold_3_pilon.582	Alus_evm.model.scaffold10835.8	Histone acetyltransferase KAT7	NA	NA	NA	n	n	0	0	0	0
OG0001683	2221		Dcor_evm.model.hic_scaffold_16_pilon.201	Alus_evm.model.scaffold00415.2	Potassium voltage-gated channel protein Shab	NA	NA	NA	n	n	0	0	0	0
OG0001684	2222		Dcor_evm.model.hic_scaffold_10_pilon.1306	Alus_evm.model.scaffold03047.1	Serine proteinase stubble	NA	NA	NA	n	n	0	0	0	0
OG0001686	2223		Dcor_evm.model.hic_scaffold_8_pilon.792	Alus_evm.model.scaffold07048.3	Pro-interleukin-16	NA	NA	NA	n	n	0	0	0	0
OG0001687	2224		Dcor_evm.model.hic_scaffold_6_pilon.373	Alus_evm.model.scaffold16662.3	Transient receptor potential cation channel subfamily A member 1	NA	NA	NA	n	n	0	0	0	0
OG0001688	2225		Dcor_evm.model.hic_scaffold_4_pilon.1079	Alus_evm.model.scaffold14420.3	Tropomodulin-1	NA	NA	NA	n	n	0	0	0	0
OG0001689	2226		Dcor_evm.model.hic_scaffold_6_pilon.768	Alus_evm.model.scaffold10832.2	WD repeat-containing protein 3	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0001690	2227		Dcor_evm.model.hic_scaffold_6_pilon.1385	Alus_evm.model.scaffold15245.2	hypothetical protein BDFB_010194	NA	NA	NA	n	n	0	0	0	0
OG0001691	2228		Dcor_evm.model.hic_scaffold_7_pilon.786	Alus_evm.model.scaffold02929.2	PREDICTED: uncharacterized protein LOC108563078	Alus_enriched	NA	NA	n	n	0	1	0	0
OG0001691	2229		Dcor_evm.model.hic_scaffold_7_pilon.1407	Alus_evm.model.scaffold00960.2	PREDICTED: uncharacterized protein LOC108563078	NA	NA	NA	n	n	0	0	0	0
OG0001692	2230		Dcor_evm.model.hic_scaffold_4_pilon.542	Alus_evm.model.scaffold05037.5	PHD and RING finger domain-containing protein 1	NA	NA	NA	n	n	0	0	0	0
OG0001693	2231		Dcor_evm.model.hic_scaffold_6_pilon.1297	Alus_evm.model.scaffold00970.7	"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial"	NA	NA	NA	n	n	0	0	0	0
OG0001694	2232		Dcor_evm.model.hic_scaffold_10_pilon.682	Alus_evm.model.scaffold09976.1	Protein slit	NA	NA	NA	n	n	0	0	0	0
OG0001696	2233		Dcor_evm.model.hic_scaffold_5_pilon.534	Alus_evm.model.scaffold12596.6	PREDICTED: pericentriolar material 1 protein isoform X7	NA	NA	NA	n	n	0	0	0	0
OG0001697	2234		Dcor_evm.model.hic_scaffold_4_pilon.1370	Alus_evm.model.scaffold08620.3	Protein GDAP2 homolog	NA	NA	NA	n	n	0	0	0	0
OG0001698	2235		Dcor_evm.model.hic_scaffold_9_pilon.1102	Alus_evm.model.scaffold11341.3	uncharacterized protein LUCCR_55300	NA	NA	NA	n	n	0	0	0	0
OG0001699	2236		Dcor_evm.model.hic_scaffold_3_pilon.731	Alus_evm.model.scaffold08115.13	Clathrin interactor 1	NA	NA	NA	n	n	0	0	0	0
OG0001700	2237		Dcor_evm.model.hic_scaffold_13_pilon.61	Alus_evm.model.scaffold11136.7	Collagen type IV alpha-3-binding protein	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0001701	2238		Dcor_evm.model.hic_scaffold_7_pilon.1223	Alus_evm.model.scaffold03713.12	Activating signal cointegrator 1 complex subunit 1	NA	NA	NA	n	n	0	0	0	0
OG0001703	2239		Dcor_evm.model.hic_scaffold_9_pilon.296	Alus_evm.model.scaffold04027.11	E3 ubiquitin-protein ligase rnf8-B	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0001704	2240		Dcor_evm.model.hic_scaffold_7_pilon.758	Alus_evm.model.scaffold18537.1	Probable phosphorylase b kinase regulatory subunit beta	Dcor_enriched	NA	NA	n	n	1	0	0	0
OG0001705	2241		Dcor_evm.model.hic_scaffold_9_pilon.1716	Alus_evm.model.scaffold11053.4	Farnesyl pyrophosphate synthase 	Alus_enriched	Alus_enriched	NA	n	n	0	1	0	1
OG0001706	2242		Dcor_evm.model.hic_scaffold_10_pilon.1377	Alus_evm.model.scaffold13639.12	Vacuolar protein sorting-associated protein 16 homolog	NA	NA	NA	n	n	0	0	0	0
OG0001707	2243		Dcor_evm.model.hic_scaffold_10_pilon.1075	Alus_evm.model.scaffold11531.8	Neurotrypsin	NA	NA	NA	n	n	0	0	0	0
OG0001708	2244		Dcor_evm.model.hic_scaffold_10_pilon.906	Alus_evm.model.scaffold13953.7	Cadherin-86C	NA	NA	NA	n	n	0	0	0	0
OG0001710	2245		Dcor_evm.model.hic_scaffold_10_pilon.284	Alus_evm.model.scaffold16523.9	"Alkaline phosphatase, tissue-nonspecific isozyme"	NA	NA	NA	n	n	0	0	0	0
OG0001714	2246		Dcor_evm.model.hic_scaffold_12_pilon.59	Alus_evm.model.scaffold07046.24	Endoribonuclease Dicer	NA	NA	NA	n	n	0	0	0	0
OG0001715	2247		Dcor_evm.model.hic_scaffold_7_pilon.509	Alus_evm.model.scaffold08688.2	uncharacterized protein BDFB_002552	NA	NA	NA	n	n	0	0	0	0
OG0001716	2248		Dcor_evm.model.hic_scaffold_7_pilon.1588	Alus_evm.model.scaffold14615.4	Alsin	NA	NA	NA	n	n	0	0	0	0
OG0001718	2249		Dcor_evm.model.hic_scaffold_10_pilon.164	Alus_evm.model.scaffold12281.7	Chorion peroxidase	NA	NA	GEP9	n	n	0	0	0	0
OG0009138	8538	B	Dcor_evm.model.hic_scaffold_10_pilon.524	Alus_evm.model.scaffold06454.7	uncharacterized protein LOC108733388	Alus_enriched	enriched	NA	n	y	0	1	1	1
OG0001721	2250		Dcor_evm.model.hic_scaffold_5_pilon.945	Alus_evm.model.scaffold09964.8	Protein YIPF5	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0001723	2252		Dcor_evm.model.hic_scaffold_2_pilon.61	Alus_evm.model.scaffold07011.6	Protein CASC1	NA	NA	NA	n	n	0	0	0	0
OG0001724	2253		Dcor_evm.model.hic_scaffold_10_pilon.1291	Alus_evm.model.scaffold14217.1	Uridine phosphorylase 1	NA	NA	NA	n	n	0	0	0	0
OG0001725	2254		Dcor_evm.model.hic_scaffold_6_pilon.1439	Alus_evm.model.scaffold11137.2	Collagen alpha-1(XV) chain	NA	NA	NA	n	n	0	0	0	0
OG0001727	2256		Dcor_evm.model.hic_scaffold_7_pilon.8	Alus_evm.model.scaffold08441.2	Laminin subunit gamma-1	NA	NA	NA	n	n	0	0	0	0
OG0004820	4934	B	Dcor_evm.model.hic_scaffold_10_pilon.57	Alus_evm.model.scaffold02041.23	CAAX prenyl protease 1 homolog	Dcor_enriched	enriched	NA	n	y	1	0	1	1
OG0001729	2258		Dcor_evm.model.hic_scaffold_3_pilon.360	Alus_evm.model.scaffold13760.7	Octopamine receptor Oamb	NA	NA	NA	n	n	0	0	0	0
OG0001730	2259		Dcor_evm.model.hic_scaffold_4_pilon.281	Alus_evm.model.scaffold10366.2	Protocadherin alpha-C2	NA	NA	NA	n	n	0	0	0	0
OG0001731	2260		Dcor_evm.model.hic_scaffold_8_pilon.201	Alus_evm.model.scaffold03503.2	LIM and calponin homology domains-containing protein 1	Dcor_enriched	Dcor_enriched	GEP17	n	n	1	0	1	0
OG0001732	2261		Dcor_evm.model.hic_scaffold_1_pilon.172	Alus_evm.model.scaffold13108.7	Condensin complex subunit 1	NA	NA	NA	n	n	0	0	0	0
OG0001733	2262		Dcor_evm.model.hic_scaffold_4_pilon.477	Alus_evm.model.scaffold00348.8	Metabotropic glutamate receptor 5	NA	NA	NA	n	n	0	0	0	0
OG0001734	2263		Dcor_evm.model.hic_scaffold_7_pilon.37	Alus_evm.model.scaffold07803.6	hypothetical protein	NA	NA	NA	n	n	0	0	0	0
OG0001734	2264		Dcor_evm.model.hic_scaffold_7_pilon.1440	Alus_evm.model.scaffold00030.1	hypothetical protein	NA	NA	NA	n	n	0	0	0	0
OG0001735	2265		Dcor_evm.model.hic_scaffold_2_pilon.355	Alus_evm.model.scaffold03591.16	PREDICTED: glutamic acid-rich protein-like	NA	NA	NA	n	n	0	0	0	0
OG0001736	2266		Dcor_evm.model.hic_scaffold_9_pilon.1864	Alus_evm.model.scaffold05329.7	Protein UBASH3A homolog	NA	NA	NA	n	n	0	0	0	0
OG0001737	2267		Dcor_evm.model.hic_scaffold_10_pilon.416	Alus_evm.model.scaffold02725.2	Spermatogenesis-associated protein 13	NA	NA	NA	n	n	0	0	0	0
OG0001738	2268		Dcor_evm.model.hic_scaffold_3_pilon.1508	Alus_evm.model.scaffold12319.4	GATA-binding factor C	NA	NA	NA	n	n	0	0	0	0
OG0001739	2269		Dcor_evm.model.hic_scaffold_1_pilon.856	Alus_evm.model.scaffold16859.1	Tight junction protein ZO-1	NA	Alus_enriched	NA	n	n	0	0	0	1
OG0001740	2270		Dcor_evm.model.hic_scaffold_4_pilon.885	Alus_evm.model.scaffold05037.7	CTP synthase	Alus_enriched	Dcor_enriched	NA	n	n	0	1	1	0
OG0001741	2271		Dcor_evm.model.hic_scaffold_8_pilon.151	Alus_evm.model.scaffold16018.4	Calcium-dependent secretion activator	NA	NA	NA	n	n	0	0	0	0
OG0001742	2272		Dcor_evm.model.hic_scaffold_10_pilon.328	Alus_evm.model.scaffold12766.2	"cGMP-dependent 3',5'-cyclic phosphodiesterase"	NA	NA	NA	n	n	0	0	0	0
OG0001743	2273		Dcor_evm.model.hic_scaffold_6_pilon.1520	Alus_evm.model.scaffold09288.11	F-actin-uncapping protein LRRC16A	NA	NA	NA	n	n	0	0	0	0
OG0001744	2274		Dcor_evm.model.hic_scaffold_5_pilon.497	Alus_evm.model.scaffold14526.9	Centrosomal protein of 135 kDa	NA	NA	NA	n	n	0	0	0	0
OG0001746	2275		Dcor_evm.model.hic_scaffold_7_pilon.593	Alus_evm.model.scaffold04536.2	Larval cuticle protein LCP-30-like	NA	NA	GEP9	n	n	0	0	0	0
OG0001748	2276		Dcor_evm.model.hic_scaffold_3_pilon.90	Alus_evm.model.scaffold17910.8	PREDICTED: uncharacterized protein LOC108557547	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0001749	2277		Dcor_evm.model.hic_scaffold_5_pilon.1042	Alus_evm.model.scaffold07472.1	Caltractin	NA	NA	NA	n	n	0	0	0	0
OG0001749	2278		Dcor_evm.model.hic_scaffold_2_pilon.745	Alus_evm.model.scaffold05601.2	Caltractin	NA	NA	NA	n	n	0	0	0	0
OG0001750	2279		Dcor_evm.model.hic_scaffold_5_pilon.682	Alus_evm.model.scaffold02235.2	Rho GTPase-activating protein 6	NA	NA	NA	n	n	0	0	0	0
OG0001751	2280		Dcor_evm.model.hic_scaffold_6_pilon.1060	Alus_evm.model.scaffold00763.5	Protein LSM14 homolog A	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0001752	2281		Dcor_evm.model.hic_scaffold_7_pilon.339	Alus_evm.model.scaffold15181.2	Protein mahjong	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0001754	2282		Dcor_evm.model.hic_scaffold_1_pilon.101	Alus_evm.model.scaffold11656.8	PREDICTED: uncharacterized protein LOC108556842	NA	NA	NA	n	n	0	0	0	0
OG0001755	2283		Dcor_evm.model.hic_scaffold_3_pilon.231	Alus_evm.model.scaffold18153.20	Synapsin	NA	NA	NA	n	n	0	0	0	0
OG0001757	2284		Dcor_evm.model.hic_scaffold_2_pilon.418	Alus_evm.model.scaffold17320.4	PREDICTED: uncharacterized protein LOC108566398	NA	NA	NA	n	n	0	0	0	0
OG0001758	2285		Dcor_evm.model.hic_scaffold_9_pilon.215	Alus_evm.model.scaffold06048.1	PREDICTED: uncharacterized protein LOC108566497	NA	NA	NA	n	n	0	0	0	0
OG0001759	2286		Dcor_evm.model.contig_24_pilon.4	Alus_evm.model.scaffold05920.1	hypothetical protein	NA	NA	NA	n	n	0	0	0	0
OG0001760	2287		Dcor_evm.model.hic_scaffold_9_pilon.1187	Alus_evm.model.scaffold16964.8	PREDICTED: uncharacterized protein LOC100141518	Dcor_enriched	NA	NA	n	n	1	0	0	0
OG0001761	2288		Dcor_evm.model.hic_scaffold_2_pilon.578	Alus_evm.model.scaffold12498.9	GTPase-activating protein CdGAPr	NA	NA	NA	n	n	0	0	0	0
OG0001763	2289		Dcor_evm.model.hic_scaffold_7_pilon.205	Alus_evm.model.scaffold04587.6	CDK5 regulatory subunit-associated protein 2	NA	NA	NA	n	n	0	0	0	0
OG0001764	2290		Dcor_evm.model.hic_scaffold_2_pilon.648	Alus_evm.model.scaffold04022.14	Calcium/calmodulin-dependent protein kinase kinase 2	NA	NA	NA	n	n	0	0	0	0
OG0001767	2291		Dcor_evm.model.hic_scaffold_10_pilon.822	Alus_evm.model.scaffold08008.2	Peroxidase	Alus_enriched	NA	NA	n	n	0	1	0	0
OG0001768	2292		Dcor_evm.model.hic_scaffold_10_pilon.339	Alus_evm.model.scaffold13880.1	Tyrosine-protein phosphatase non-receptor type 21	NA	Alus_enriched	NA	n	n	0	0	0	1
OG0001770	2293		Dcor_evm.model.hic_scaffold_3_pilon.1243	Alus_evm.model.scaffold02661.1	Disintegrin and metalloproteinase domain-containing protein 12	NA	NA	NA	n	n	0	0	0	0
OG0001771	2294		Dcor_evm.model.hic_scaffold_1_pilon.45	Alus_evm.model.scaffold04966.2	Putative polypeptide N-acetylgalactosaminyltransferase 9	NA	NA	NA	n	n	0	0	0	0
OG0001773	2295		Dcor_evm.model.hic_scaffold_10_pilon.267	Alus_evm.model.scaffold02536.3	PREDICTED: actin cytoskeleton-regulatory complex protein PAN1-like isoform X1	NA	NA	NA	n	n	0	0	0	0
OG0001775	2296		Dcor_evm.model.hic_scaffold_7_pilon.122	Alus_evm.model.scaffold04466.3	PREDICTED: uncharacterized protein LOC108569125 isoform X1	NA	NA	NA	n	n	0	0	0	0
OG0001776	2297		Dcor_evm.model.hic_scaffold_37_pilon.1	Alus_evm.model.scaffold02986.1	PREDICTED: SUN domain-containing protein 2	NA	NA	NA	n	n	0	0	0	0
OG0001777	2298		Dcor_evm.model.hic_scaffold_2_pilon.159	Alus_evm.model.scaffold03011.4	PP2C-like domain-containing protein CG9801	NA	NA	NA	n	n	0	0	0	0
OG0001778	2299		Dcor_evm.model.hic_scaffold_6_pilon.1137	Alus_evm.model.scaffold00983.7	PREDICTED: uncharacterized protein LOC108568346 isoform X1	NA	NA	NA	n	n	0	0	0	0
OG0001779	2300		Dcor_evm.model.hic_scaffold_10_pilon.961	Alus_evm.model.scaffold02987.5	PREDICTED: E3 ubiquitin-protein ligase Mdm2-like	NA	NA	NA	n	n	0	0	0	0
OG0001780	2301		Dcor_evm.model.hic_scaffold_8_pilon.726	Alus_evm.model.scaffold12238.8	60S ribosomal protein L13	NA	Alus_enriched	NA	n	n	0	0	0	1
OG0001782	2302		Dcor_evm.model.hic_scaffold_7_pilon.769	Alus_evm.model.scaffold13243.9	Death-inducer obliterator 1	NA	NA	NA	n	n	0	0	0	0
OG0001783	2304		Dcor_evm.model.hic_scaffold_7_pilon.597	Alus_evm.model.scaffold16003.5	Tyrosine aminotransferase	NA	NA	NA	n	n	0	0	0	0
OG0001783	2303		Dcor_evm.model.hic_scaffold_7_pilon.598	Alus_evm.model.scaffold16003.6	Tyrosine aminotransferase	NA	NA	NA	n	n	0	0	0	0
OG0001785	2306		Dcor_evm.model.hic_scaffold_9_pilon.163	Alus_evm.model.scaffold01596.2	Oxysterol-binding protein-related protein 9	NA	NA	NA	n	n	0	0	0	0
OG0001786	2307		Dcor_evm.model.hic_scaffold_8_pilon.507	Alus_evm.model.scaffold16328.6	Transforming acidic coiled-coil-containing protein 3	NA	NA	NA	n	n	0	0	0	0
OG0001787	2308		Dcor_evm.model.hic_scaffold_8_pilon.313	Alus_evm.model.scaffold14921.11	Transmembrane protein 199	Alus_enriched	NA	NA	n	n	0	1	0	0
OG0001788	2309		Dcor_evm.model.hic_scaffold_8_pilon.695	Alus_evm.model.scaffold09992.2	Probable peroxisomal acyl-coenzyme A oxidase 1	NA	NA	NA	n	n	0	0	0	0
OG0001789	2310		Dcor_evm.model.hic_scaffold_6_pilon.64	Alus_evm.model.scaffold08944.1	Anion exchange protein 2	NA	NA	NA	n	n	0	0	0	0
OG0001790	2311		Dcor_evm.model.hic_scaffold_5_pilon.852	Alus_evm.model.scaffold11550.2	"Enoyl-CoA delta isomerase 1, mitochondrial"	NA	NA	NA	n	n	0	0	0	0
OG0001791	2312		Dcor_evm.model.hic_scaffold_5_pilon.1385	Alus_evm.model.scaffold12596.4	Sortilin-related receptor	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0001792	2313		Dcor_evm.model.hic_scaffold_3_pilon.325	Alus_evm.model.scaffold06942.3	PREDICTED: zinc finger protein 236-like	NA	NA	NA	n	n	0	0	0	0
OG0001793	2314		Dcor_evm.model.hic_scaffold_5_pilon.807	Alus_evm.model.scaffold08673.1	Glycogen phosphorylase	Dcor_enriched	Dcor_enriched	GEP17	n	n	1	0	1	0
OG0001794	2315		Dcor_evm.model.hic_scaffold_5_pilon.1090	Alus_evm.model.scaffold18059.4	Retrovirus-related Pol polyprotein from type-1 retrotransposable element R2 (Fragment)	NA	NA	GEP9	n	n	0	0	0	0
OG0001795	2316		Dcor_evm.model.hic_scaffold_6_pilon.1437	Alus_evm.model.scaffold01367.2	KRR1 small subunit processome component homolog	NA	NA	NA	n	n	0	0	0	0
OG0002292	2737	B	Dcor_evm.model.hic_scaffold_7_pilon.1541	Alus_evm.model.scaffold03024.3	hypothetical protein	NA	enriched	NA	n	y	0	0	1	1
OG0001797	2318		Dcor_evm.model.hic_scaffold_4_pilon.213	Alus_evm.model.scaffold02264.3	DENN domain-containing protein Crag	NA	Dcor_enriched	NA	n	n	0	0	1	0
OG0001799	2319		Dcor_evm.model.hic_scaffold_10_pilon.552	Alus_evm.model.scaffold14730.6	Protein timeless homolog	Dcor_enriched	NA	NA	n	n	1	0	0	0
OG0001802	2321		Dcor_evm.model.hic_scaffold_7_pilon.468	Alus_evm.model.scaffold11531.3	L-xylulose reductase	NA	NA	NA	n	n	0	0	0	0
OG0001804	2322		Dcor_evm.model.hic_scaffold_7_pilon.1042	Alus_evm.model.scaffold12268.2	NUAK family SNF1-like kinase 1 	NA	NA	NA	n	n	0	0	0	0
OG0001805	2323		Dcor_evm.model.hic_scaffold_6_pilon.401	Alus_evm.model.scaffold15850.1	Ribonuclease H1	NA	NA	NA	n	n	0	0	0	0
OG0001810	2324		Dcor_evm.model.hic_scaffold_6_pilon.1444	Alus_evm.model.scaffold04883.3	DNA topoisomerase 2	NA	NA	NA	n	n	0	0	0	0
OG0001811	2326		Dcor_evm.model.hic_scaffold_4_pilon.414	Alus_evm.model.scaffold18339.1	Protein atonal	NA	NA	NA	n	n	0	0	0	0
OG0001811	2325		Dcor_evm.model.hic_scaffold_4_pilon.416	Alus_evm.model.scaffold13578.1	Protein atonal 	NA	NA	NA	n	n	0	0	0	0
